piction ID,filename,event ID,permissions,iso 8601,day,month,year,recording location,pfa series,event title,event notes,technical/recording notes,tape number,tape side,speakers 1,speakers 2,speakers 3,speakers 4,speakers 5,speakers 6,speakers 7,speakers 8,speakers 9,speakers 10,speakers 11,speakers 12,film titles 1,film titles 2,film titles 3,film titles 4,film titles 5,film titles 6,film titles 7,film titles 8,film titles 9,film titles 10,film titles 11,film titles 12,film titles 13,film titles 14,film titles 15,film titles 16,film titles 17,film titles 18,Born-digital status,digitizer,file size
,,00001,,1978-12-05T00:00:00Z,05,12,1978,PFA,,,,,230,,Louis Hock,,,,,,,,,,,,MISSISSIPPI ROLLS,PACIFIC TIME,,,,,,,,,,,,,,,,,,,
,,00002,,1978-12-12T00:00:00Z,12,12,1978,PFA,,,,,231,,Lorraine Gray,Ginora Johnson,,,,,,,,,,,WITH BABIES AND BANNERS,,,,,,,,,,,,,,,,,,,,
,,00003,,1978-12-13T00:00:00Z,13,12,1978,PFA,,,,,232,,Ron Maiberg,,,,,,,,,,,,MASADA MIGHT FALL AGAIN,,,,,,,,,,,,,,,,,,,,
,,00004,,1979-01-11T00:00:00Z,11,01,1979,PFA,,,,,233,,Mary Woronov,,,,,,,,,,,,HOLLYWOOD BLVD.,SUGAR COOKIES,,,,,,,,,,,,,,,,,,,
,,00005,,1979-01-12T00:00:00Z,12,01,1979,PFA,,,,,234,,Barbara Steele,,,,,,,,,,,,BLACK SUNDAY,CASTLE OF BLOOD,8 1/2,YOUNG TOPLESS,,,,,,,,,,,,,,,,,
,,00006,,1979-01-14T00:00:00Z,14,01,1979,PFA,,,,,235,,Albert Johnson,,,,,,,,,,,,GIRL CRAZY,PRESENTING LILY MARS,,,,,,,,,,,,,,,,,,,
,,00007,,1979-01-15T00:00:00Z,15,01,1979,PFA,,,,,236,,William K. Everson,,,,,,,,,,,,GOLDEN DAWN,HEARTS IN DIXIE,,,,,,,,,,,,,,,,,,,
,,00008,,1979-01-16T00:00:00Z,16,01,1979,PFA,,,,,237,,William K. Everson,,,,,,,,,,,,THE BAT WHISPERS,THE GHOUL,THE UNDYING MONSTER,,,,,,,,,,,,,,,,,,
,,00009,,1979-01-17T00:00:00Z,17,01,1979,PFA,,,,,238,,William K. Everson,,,,,,,,,,,,BRIEF ECSTASY,SEVEN SINNERS,NON-STOP NEW YORK,,,,,,,,,,,,,,,,,,
,,00010,,1979-01-18T00:00:00Z,18,01,1979,PFA,,,,,239,,William K. Everson,,,,,,,,,,,,THE DARE DEVIL REPORTER,THE HOLE IN THE WALL,THE ROAD BACK,,,,,,,,,,,,,,,,,,
,,00011,,1979-01-20T00:00:00Z,20,01,1979,PFA,,,,,240,,William K. Everson,,,,,,,,,,,,IT’S A GIFT,SONS OF THE DESERT,,,,,,,,,,,,,,,,,,,
,,00012,,1979-01-23T00:00:00Z,23,01,1979,PFA,,BEFORE ITALIAN NEO-REALISM 1860,,,241,,Andriano Apra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00013,,1979-01-23T00:00:00Z,23,01,1979,PFA,,,and poetry,,242,,Kath Walker,,,,,,,,,,,,SHADOW SISTER,,,,,,,,,,,,,,,,,,,,
,,00014,,,,,,PFA,,,,Same (Side B only),243,,Kath Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00015,,1979-01-02T00:00:00Z,02,01,1979,PFA,,,,,241,,Jean-Pierre Gorin,,,,,,,,,,,,TWICE UPON A TIME,,,,,,,,,,,,,,,,,,,,
,,00016,,1979-01-24T00:00:00Z,24,01,1979,PFA,,,,,245,,Jim Szalapski,,,,,,,,,,,,OUTLAW COUNTRY,,,,,,,,,,,,,,,,,,,,
,,00017,,1979-01-26T00:00:00Z,26,01,1979,PFA,,,,,246,,Andriano Apra,,,,,,,,,,,,I’LL ALWAYS LOVE YOU,,,,,,,,,,,,,,,,,,,,
,,00018,,,,,,Wheeler Auditorium,,,,,247,,Josh Hanig,David Davis,,,,,,,,,,,SONG OF THE CANARY,,,,,,,,,,,,,,,,,,,,
,,00019,,1979-01-31T00:00:00Z,31,01,1979,PFA,,,,,248,,Andriano Apra,,,,,,,,,,,,AN ADVENTURE OF SALVATORE ROSA,,,,,,,,,,,,,,,,,,,,
,,00020,,1979-02-01T00:00:00Z,01,02,1979,PFA,,,,,249,,Gonzalo Herralde,,,,,,,,,,,,THE PEDRABLES MURDER RACE,THE SPIRIT OF FRANCO,,,,,,,,,,,,,,,,,,,
,,00021,,1979-02-02T00:00:00Z,02,02,1979,PFA,,,,,250,,Andriano Apra,,,,,,,,,,,,LA SIGNORA DI TUTTI,,,,,,,,,,,,,,,,,,,,
,,00022,,1979-02-06T00:00:00Z,06,02,1979,PFA,,THE UNKNOWN ITALIAN CINEMA,lecture,,251,,Andriano Apra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00023,,1979-02-07T00:00:00Z,07,02,1979,Wheeler Auditorium,,,,,252,,Barbet Schroeder,,,,,,,,,,,,KOKO-A TALKING GORILLA,,,,,,,,,,,,,,,,,,,,
,,00024,,1979-02-12T00:00:00Z,12,02,1979,PFA,,,,,253,,Alejandro Grattan,,,,,,,,,,,,ONLY ONCE IN A LIFETIME,,,,,,,,,,,,,,,,,,,,
,,00025,,1979-02-13T00:00:00Z,13,02,1979,PFA,,,,,254,,Michael Rubbo,,,,,,,,,,,,ZOLZHENITSYN’S CHILDREN,WAITING FOR FIDEL,,,,,,,,,,,,,,,,,,,
,,00026,,1979-02-14T00:00:00Z,14,02,1979,PFA,,,,,255,,Michael Rubbo,,,,,,,,,,,,I HATE TO LOSE,LOG HOUSE,THE WALLS COME TUMBLING DOWN,,,,,,,,,,,,,,,,,,
,,00027,,1979-02-15T00:00:00Z,15,02,1979,PFA,,,,,256,,Michael Rubbo,,,,,,,,,,,,THE MAN WHO CAN’T STOP,PERSISTENT & FINAGLING,,,,,,,,,,,,,,,,,,,
,,00028,,1979-02-16T00:00:00Z,16,02,1979,PFA,,,,,257,,Costa Werner,,,,,,,,,,,,THOMAS GRAAL’S BEST FILM,TO KILL A CHILD,THE TRAIN,,,,,,,,,,,,,,,,,,
,,00029,,1979-02-17T00:00:00Z,17,02,1979,PFA,,,,,258,,Michael Rubbo,,,,,,,,,,,,WET EARTH AND WARM PEOPLE,ZOLZHENITSYN’S CHILDREN,,,,,,,,,,,,,,,,,,,
,,00030,,1979-02-20T00:00:00Z,20,02,1979,PFA,,,,,259,,Michael Rubbo,,,,,,,,,,,,I AM AN OLD TREE,SAD SONG OF YELLOW SKIN,,,,,,,,,,,,,,,,,,,
,,00031,,1979-03-06T00:00:00Z,06,03,1979,PFA,,,,,260,,Jon Jost,,,,,,,,,,,,CHAMELEON,,,,,,,,,,,,,,,,,,,,
,,00032,,1979-01-26T00:00:00Z,26,01,1979,PFA,,,,,261,,Haile Gerima,,,,,,,,,,,,BUSH MAMA,HARVEST: 3000YEARS,,,,,,,,,,,,,,,,,,,
,,00033,,1979-02-27T00:00:00Z,27,02,1979,PFA,,HIS FILMS,,,262,,Richard Serra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00034,,1979-03-04T00:00:00Z,04,03,1979,PFA,,,,,263,,Bobby Roth,,,,,,,,,,,,THE BOSS’ SON,,,,,,,,,,,,,,,,,,,,
,,00035,,1979-03-06T00:00:00Z,06,03,1979,PFA,,HIS FILMS,,,264,,Vincent Grenier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00036,,1979-03-13T00:00:00Z,13,03,1979,PFA,,HER FILMS,,,265,,Dana Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00037,,1979-03-13T00:00:00Z,13,03,1979,PFA,,,,,266,,James Benning,,,,,,,,,,,,GRAND OPERA,,,,,,,,,,,,,,,,,,,,
,,00038,,1979-03-20T00:00:00Z,20,03,1979,Wheeler Auditorium,,,,,267,,Astrid Lindgren,,,,,,,,,,,,THE BROTHERS LIONHART,,,,,,,,,,,,,,,,,,,,
,,00039,,1979-03-21T00:00:00Z,21,03,1979,Wheeler Auditorium,,,,,268,,Reinhard Hauff,,,,,,,,,,,,KNIFE IN THE HEAD,,,,,,,,,,,,,,,,,,,,
,,00040,,1979-03-21T00:00:00Z,21,03,1979,Wheeler Auditorium,,,,,269,,Chantal Akerman,,,,,,,,,,,,MEETINGS WITH ANNA,,,,,,,,,,,,,,,,,,,,
,,00041,,1979-03-23T00:00:00Z,23,03,1979,Wheeler Auditorium,,,,,270,,Yousef Chahine,,,,,,,,,,,,ALEXANDRIA WHY?,,,,,,,,,,,,,,,,,,,,
,,00042,,1979-03-26T00:00:00Z,26,03,1979,PFA,,,,,271,,Hans-Jurgen Syberberg,,,,,,,,,,,,HITLER: A FILM FROM GERMANY,,,,,,,,,,,,,,,,,,,,
,,00043,,1979-03-31T00:00:00Z,31,03,1979,PFA,,,,,272,,Nikos Panayotopolous,,,,,,,,,,,,THE IDLERS OF THE FERTILE VALLEY,,,,,,,,,,,,,,,,,,,,
,,00044,,1979-03-31T00:00:00Z,31,03,1979,PFA,,,,,273,,Errol Morris,,,,,,,,,,,,GATES OF HEAVEN,,,,,,,,,,,,,,,,,,,,
,,00045,,1979-03-17T00:00:00Z,17,03,1979,PFA,,,speaker unknown,,274,,,,,,,,,,,,,,FAMILY-SOUNDTRACK,,,,,,,,,,,,,,,,,,,,
,,00046,,1979-03-30T00:00:00Z,30,03,1979,PFA,,,,,275,,Jacques Rouffio,,,,,,,,,,,,SUGAR,,,,,,,,,,,,,,,,,,,,
,,00047,,1979-03-30T00:00:00Z,30,03,1979,PFA,,,,,276,,Jean-Francois Stevenin,,,,,,,,,,,,MOUNTAIN PASS,,,,,,,,,,,,,,,,,,,,
,,00048,,1979-04-05T00:00:00Z,05,04,1979,Wheeler Auditorium,,,,,277,,Sonia Braga,,,,,,,,,,,,DONA FLOR AND HER TWO HUSBANDS,THE LADY IN THE BUS,,,,,,,,,,,,,,,,,,,
,,00049,,1979-04-06T00:00:00Z,06,04,1979,PFA,,,,,278,,Maurizio Grande,,,,,,,,,,,,THE LAST WOMAN,THE WEDDING MARCH,,,,,,,,,,,,,,,,,,,
,,00050,,1979-04-07T00:00:00Z,07,04,1979,PFA,,,,,279,,Maurizio Grande,,,,,,,,,,,,THE MAN WITH THE BALLOONS,,,,,,,,,,,,,,,,,,,,
,,00051,,1979-04-10T00:00:00Z,10,04,1979,PFA,,,,,280,,P. Adams Sitney,,,,,,,,,,,,ENTHUSIASM,FORWARD SOVIET,ZVENIGORA,,,,,,,,,,,,,,,,,,
,,00052,,1979-04-10T00:00:00Z,10,04,1979,PFA,,,,Same as 280:Side B,281,,P. Adams Sitney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00053,,1979-04-03T00:00:00Z,03,04,1979,PFA,,WITH OTHER ANIMATION,,,282,,Susan Pitt,,,,,,,,,,,,ASPARAGUS,,,,,,,,,,,,,,,,,,,,
,,00054,,1979-04-13T00:00:00Z,13,04,1979,PFA,,,,,283,,Michael Snow,,,,,,,,,,,,LA REGION CENTRALE,,,,,,,,,,,,,,,,,,,,
,,00055,,1979-04-13T00:00:00Z,13,04,1979,PFA,,DREYER AND BRESSON,lecture,,284,,P. Adams Sitney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00056,,1979-04-17T00:00:00Z,17,04,1979,PFA,,,,,285,,P. Adams Sitney,,,,,,,,,,,,ANEMIC CINEMA,L'Age D'Or,ETOILE DE MER,LAND WITHOUT BREAD,,,,,,,,,,,,,,,,,
,,00057,,1979-04-25T00:00:00Z,25,04,1979,Wheeler Auditorium,,,,,286,,Walter Reisch,,,,,,,,,,,,NINOTCHKA,MASQUERADE,,,,,,,,,,,,,,,,,,,
,,00058,,1979-04-26T00:00:00Z,26,04,1979,Wheeler Auditorium,,,,,287,,Rudi Fehr,,,,,,,,,,,,I CONFESS,POSSESSED,,,,,,,,,,,,,,,,,,,
,,00059,,1979-04-27T00:00:00Z,27,04,1979,PFA,,,,,288,,Walter Reisch,,,,,,,,,,,,MASQUERADE,,,,,,,,,,,,,,,,,,,,
,,00060,,1979-05-09T00:00:00Z,09,05,1979,Wheeler Auditorium,,,,,289,,Donald Richie,,,,,,,,,,,,SEVEN SAMURAI,,,,,,,,,,,,,,,,,,,,
,,00061,,1979-05-12T00:00:00Z,12,05,1979,PFA,,,,,290,,Donald Richie,,,,,,,,,,,,THE MOST BEAUTIFUL,NO REGRETS FOR OUR YOUTH,,,,,,,,,,,,,,,,,,,
,,00062,,1979-06-01T00:00:00Z,01,06,1979,Wheeler Auditorium,,,,,291,,Roberto Vargas,,,,,,,,,,,,NICARAGUA FREE HOMELAND OR DEATH,,,,,,,,,,,,,,,,,,,,
,,00063,,1979-06-04T00:00:00Z,04,06,1979,PFA,,,,,292,,Stanton Kaye,,,,,,,,,,,,HE WANTS HER BACK,,,,,,,,,,,,,,,,,,,,
,,00064,,1979-07-21T00:00:00Z,21,07,1979,Palace of Fine Arts (SF),,,,,293,,Hans-Jurgen Syberberg,,,,,,,,,,,,OUR HITLER. . .,,,,,,,,,,,,,,,,,,,,
,,00065,,1979-07-25T00:00:00Z,25,07,1979,Wheeler Auditorium,,,,,294,,Delphine Seyrig,Sami Frey,,,,,,,,,,,MURIEL,RAK,,,,,,,,,,,,,,,,,,,
,,00066,,1979-07-29T00:00:00Z,29,07,1979,Wheeler Auditorium,,,,,295,,Hans-Jurgen Syberberg,,,,,,,,,,,,HITLER,,,,,,,,,,,,,,,,,,,,
,,00067,,1979-08-03T00:00:00Z,03,08,1979,Wheeler Auditorium,,,,,296,,James Toback,,,,,,,,,,,,FINGERS,,,,,,,,,,,,,,,,,,,,
,,00068,,1979-05-19T00:00:00Z,19,05,1979,PFA,,,,,297,,Les Blank,,,,,,,,,,,,DEL CORAZON,GARLIC IS AS GOOD AS TEN MOTHERS,,,,,,,,,,,,,,,,,,,
,,00069,,1979-05-24T00:00:00Z,24,05,1979,PFA,,,,,298,,Lester Cole,,,,,,,,,,,,HOUSE OF 7 GABLES,,,,,,,,,,,,,,,,,,,,
,,00070,,1979-06-05T00:00:00Z,05,06,1979,PFA,,,,,299,,Babette Mangolte,,,,,,,,,,,,The Camera:Je or La Camera:I,,,,,,,,,,,,,,,,,,,,
,,00071,,1979-09-07T00:00:00Z,07,09,1979,PFA,,EXPERIMENTAL FILMS,,,300,,Shuji Terayama,,,,,,,,,,,,PASTORAL,HIDE AND SEEK,,,,,,,,,,,,,,,,,,,
,,00072,,1979-09-10T00:00:00Z,10,09,1979,PFA,,,,,301,,Alain Tanner,,,,,,,,,,,,CHARLES DEAD OR ALIVE,LA SALAMANDRE,MIDDLE OF THE WORLD,,,,,,,,,,,,,,,,,,
,,00073,,1979-09-13T00:00:00Z,13,09,1979,PFA,,,,,302,,Alain Tanner,,,,,,,,,,,,JONAH WILL BE 25 IN THE YEAR 2000,,,,,,,,,,,,,,,,,,,,
,,00074,,1979-09-14T00:00:00Z,14,09,1979,PFA,,,,,303,,Alain Tanner,,,,,,,,,,,,MESSIDOR,,,,,,,,,,,,,,,,,,,,
,,00075,,1979-09-18T00:00:00Z,18,09,1979,PFA,,,,,304,,Leslie Shatz,Maureen Gosling,,,,,,,,,,,THE NEW KLAN,DEL CORAZON,,,,,,,,,,,,,,,,,,,
,,00076,,1979-09-19T00:00:00Z,19,09,1979,PFA,,,,,305,,Dorothy Wiley,Gunvor Nelson,,,,,,,,,,,BEFORE NEED,,,,,,,,,,,,,,,,,,,,
,,00077,,1979-09-26T00:00:00Z,26,09,1979,PFA,,,,,306,,Rob Nilsson,,,,,,,,,,,,NORTHERN LIGHTS,,,,,,,,,,,,,,,,,,,,
,,00078,,1979-10-01T00:00:00Z,01,10,1979,PFA,,,,,307,,Andron Mikhalkov-Konchalovsky,,,,,,,,,,,,THE FIRST TEACHER,THE FEROCIOUS ONE,,,,,,,,,,,,,,,,,,,
,,00079,,1979-10-03T00:00:00Z,03,10,1979,PFA,,,,,308,,Andron Mikhalkov-Konchalovsky,,,,,,,,,,,,A NEST OF GENTLE FOLK,THE SLAVE OF LOVE,,,,,,,,,,,,,,,,,,,
,,00080,,1979-10-04T00:00:00Z,04,10,1979,PFA,,,,,309,,Luiz Keller,,,,,,,,,,,,TRINDADE,,,,,,,,,,,,,,,,,,,,
,,00081,,1979-10-06T00:00:00Z,06,10,1979,PFA,,,,,310,,Ian Merrick,,,,,,,,,,,,THE BLACK PANTHER,,,,,,,,,,,,,,,,,,,,
,,00082,,1979-10-08T00:00:00Z,08,10,1979,PFA,,,,,311,,Martha Ansara,,,,,,,,,,,,BACKROADS,LOVE LETTERS FROM TERALBA ROAD,MY SURVIVAL AS AN ABORIGINAL  PROTECTED,,,,,,,,,,,,,,,,,,
,,00083,,1979-07-24T00:00:00Z,24,07,1979,PFA,,,,,312,,Emmanuel Cousin,,,,,,,,,,,,NORTH TCHAD,,,,,,,,,,,,,,,,,,,,
,,00084,,1979-10-12T00:00:00Z,12,10,1979,PFA,,,,,313,,Friedrich Knilli,,,,,,,,,,,,THE HOLOCAUST RESEARCH PROJECT,,,,,,,,,,,,,,,,,,,,
,,00085,,1979-10-12T00:00:00Z,12,10,1979,PFA,,,,,314,,Friedrich Knilli,,,,,,,,,,,,THE HOLOCAUST RESEARCH PROJECT,,,,,,,,,,,,,,,,,,,,
,,00086,,1979-10-14T00:00:00Z,14,10,1979,Wheeler Auditorium,,,Arab Delegation,,315,,,,,,,,,,,,,,[Unknown],,,,,,,,,,,,,,,,,,,,
,,00087,,1979-10-16T00:00:00Z,16,10,1979,Wheeler Auditorium,,,Arab Delegation,,316,,,,,,,,,,,,,,[Unknown],,,,,,,,,,,,,,,,,,,,
,,00088,,1979-10-15T00:00:00Z,15,10,1979,PFA,,,,,317,,Tomas Gutierrez Alea,,,,,,,,,,,,THE LAST SUPPER,,,,,,,,,,,,,,,,,,,,
,,00089,,1979-10-16T00:00:00Z,16,10,1979,PFA,,,,,318,,Tomas Gutierrez Alea,,,,,,,,,,,,PORTRAIT OF TERESA,,,,,,,,,,,,,,,,,,,,
,,00090,,1979-10-17T00:00:00Z,17,10,1979,PFA,,,,,319,,Tomas Gutierrez Alea,,,,,,,,,,,,DEATH OF A BUREAUCRAT,THE SURVIVORS,,,,,,,,,,,,,,,,,,,
,,00091,,1979-10-19T00:00:00Z,19,10,1979,PFA,,,,,320,,Barbet Schroeder,,,,,,,,,,,,PERCEVAL,,,,,,,,,,,,,,,,,,,,
,,00092,,1979-10-23T00:00:00Z,23,10,1979,PFA,,,,,321,,Larry Gottheim,,,,,,,,,,,,HORIZONS,,,,,,,,,,,,,,,,,,,,
,,00093,,1979-10-24T00:00:00Z,24,10,1979,Wheeler Auditorium,,,,,322,,Herbert Achternbusch,,,,,,,,,,,,BYE BYE BAVARIA,THE YOUNG MONK,,,,,,,,,,,,,,,,,,,
,,00094,,1979-10-26T00:00:00Z,26,10,1979,PFA,,,,,323,,Bastian Cleve,,,,,,,,,,,,S.F. ZEPHYR,,,,,,,,,,,,,,,,,,,,
,,00095,,1979-10-27T00:00:00Z,27,10,1979,PFA,,,,,324,,Sohrab Shahid Saless,,,,,,,,,,,,DIARY OF A LOVER,,,,,,,,,,,,,,,,,,,,
,,00096,,1979-10-27T00:00:00Z,27,10,1979,PFA,,,,,325,,Uwe Brandner,,,,,,,,,,,,FIFTY-FIFTY,,,,,,,,,,,,,,,,,,,,
,,00097,,1979-10-30T00:00:00Z,30,10,1979,PFA,,,,,326,,Birgit Hein,Wilhelm Hein,,,,,,,,,,,FROM HERE TO ETERNITY,,,,,,,,,,,,,,,,,,,,
,,00098,,1979-10-31T00:00:00Z,31,10,1979,PFA,,NEW GERMAN EXPERIMENTAL,,,327,,Birgit Hein,Wilhelm Hein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00099,,1979-11-06T00:00:00Z,06,11,1979,PFA,,,AND OTHER ANIMATION,,328,,George Griffin,,,,,,,,,,,,LINEAGE,,,,,,,,,,,,,,,,,,,,
,,00100,,1979-11-08T00:00:00Z,08,11,1979,PFA,,,,,329,,Stephen Dwoskin,,,,,,,,,,,,THE SILENT CRY,,,,,,,,,,,,,,,,,,,,
,,00101,,1979-11-08T00:00:00Z,08,11,1979,PFA,,,,,330,,Hellmuth Costard,,,,,,,,,,,,THE OPPRESSION OF WOMEN...,,,,,,,,,,,,,,,,,,,,
,,00102,,1979-10-25T00:00:00Z,25,10,1979,PFA,,,,,331,,Sohrab Shahid Saless,,,,,,,,,,,,A SIMPLE EVENT,FAR FROM HOME,,,,,,,,,,,,,,,,,,,
,,00103,,1979-11-09T00:00:00Z,09,11,1979,PFA,,,,,332,,Hellmuth Costard,,,,,,,,,,,,FOOTBALL (SOCCER),,,,,,,,,,,,,,,,,,,,
,,00104,,1979-11-09T00:00:00Z,09,11,1979,PFA,,,,,333,,Sergio Castilla,,,,,,,,,,,,DISAPPEARED,,,,,,,,,,,,,,,,,,,,
,,00105,,1979-11-10T00:00:00Z,10,11,1979,PFA,,,,,334,,John Nathan,,,,,,,,,,,,THE BLIND SWORDSMAN,,,,,,,,,,,,,,,,,,,,
,,00106,,1979-11-12T00:00:00Z,12,11,1979,PFA,,,,,335,,Eckhart Stein,,,,,,,,,,,,IRACEMA,,,,,,,,,,,,,,,,,,,,
,,00107,,1979-11-13T00:00:00Z,13,11,1979,PFA,,,,,336,,Hellmuth Costard,Eckhart Stein,,,,,,,,,,,THE LITTLE GODARD,,,,,,,,,,,,,,,,,,,,
,,00108,,1979-11-12T00:00:00Z,12,11,1979,PFA,,,,,337,,Jean-Pierre Gorin,,,,,,,,,,,,POTO AND CABENGA,,,,,,,,,,,,,,,,,,,,
,,00109,,1979-11-15T00:00:00Z,15,11,1979,PFA,,,,,338,,Eckhart Stein,,,,,,,,,,,,THE MIDDLE OF THE ROAD IS A VERY DEAD END,THE COMMANCHE,,,,,,,,,,,,,,,,,,,
,,00110,,,,,,PFA,,An interview with Jarman in relationship with his role in SF Film Festival,,,339,,Claude Jarman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00111,,1979-11-18T00:00:00Z,18,11,1979,PFA,,,,,340,,Florence Eldridge,,,,,,,,,,,,ACT OF MURDER,,,,,,,,,,,,,,,,,,,,
,,00112,,1979-11-26T00:00:00Z,26,11,1979,PFA,,,,,341,,Werner Schroeter,,,,,,,,,,,,KINGDOM OF NAPLES,,,,,,,,,,,,,,,,,,,,
,,00113,,1979-11-28T00:00:00Z,28,11,1979,PFA,,,,,342,,Douglas Sirk,,,,,,,,,,,,ALL I DESIRE,ALL THAT HEAVEN ALLOWS,,,,,,,,,,,,,,,,,,,
,,00114,,1979-12-01T00:00:00Z,01,12,1979,PFA,,,,,343,,George Moorse,,,,,,,,,,,,THE FOUNDLING,SHADOW RIDER,,,,,,,,,,,,,,,,,,,
,,00115,,1979-12-05T00:00:00Z,05,12,1979,Wheeler Auditorium,,,,,344,,George Moorse,,,,,,,,,,,,THE WOOBBLIES,,,,,,,,,,,,,,,,,,,,
,,00116,,1979-12-06T00:00:00Z,06,12,1979,PFA,,,,,345,,George Moorse,,,,,,,,,,,,LENZ,,,,,,,,,,,,,,,,,,,,
,,00117,,1979-12-07T00:00:00Z,07,12,1979,PFA,,,,,346,,Vassilis Vassilikos,,,,,,,,,,,,Z,,,,,,,,,,,,,,,,,,,,
,,00118,,1980-01-22T00:00:00Z,22,01,1980,PFA,,,,,347,,Richard Myers,,,,,,,,,,,,FLOORSHOW,,,,,,,,,,,,,,,,,,,,
,,00119,,1980-01-26T00:00:00Z,26,01,1980,PFA,,,,,348,,William K. Everson,,,,,,,,,,,,HAPPIEST DAYS OF YOUR LIFE,INSPECTOR CALLS,,,,,,,,,,,,,,,,,,,
,,00120,,1980-01-27T00:00:00Z,27,01,1980,PFA,,,,,349,,William K. Everson,,,,,,,,,,,,REGENERATION,THE YELLOW TICKET,ROAD TO GLORY,PLOUGH AND STARS,THE GROWLER STORY,,,,,,,,,,,,,,,,
,,00121,,1980-01-29T00:00:00Z,29,01,1980,PFA,,,,,350,,William K. Everson,,,,,,,,,,,,SHIP OF LOST MEN,YOUNG GIRLS IN DISTRESS,,,,,,,,,,,,,,,,,,,
,,00122,,1980-01-30T00:00:00Z,30,01,1980,Wheeler Auditorium,,,,,351,,Walter Plunkett,,,,,,,,,,,,SINGING IN THE RAIN,,,,,,,,,,,,,,,,,,,,
,,00123,,1980-01-31T00:00:00Z,31,01,1980,PFA,,,,,352,,William K. Everson,,,,,,,,,,,,SONG OF THE STREET,MOVIES OUT OF THIN AIR,,,,,,,,,,,,,,,,,,,
,,00124,,1980-02-01T00:00:00Z,01,02,1980,PFA,,,,,353,,William K. Everson,,,,,,,,,,,,ONE MORE SPRING,HOOPLA,TURNED OUT NICE AGAIN,KING OF Z,PASSIONATE FRIENDS,WRONG WAY OUT,,,,,,,,,,,,,,,
,,00125,,1980-02-05T00:00:00Z,05,02,1980,PFA,,,,,354,,Terrel Seltzer,,,,,,,,,,,,STORY OF ANNA O,,,,,,,,,,,,,,,,,,,,
,,00126,,1980-02-04T00:00:00Z,04,02,1980,PFA,,,,,355,,Andrew Davis,,,,,,,,,,,,STONY ISLAND,,,,,,,,,,,,,,,,,,,,
,,00127,,1980-02-09T00:00:00Z,09,02,1980,PFA,,,,,356,,Russ Meyer,,,,,,,,,,,,VIXEN,MUDHONEY,"FASTER PUSSYCAT, KILL, KILL",,,,,,,,,,,,,,,,,,
,,00128,,1980-02-11T00:00:00Z,11,02,1980,PFA,,,,,357,,Ralph Liddle,,,,,,,,,,,,SPIRIT OF THE WIND,,,,,,,,,,,,,,,,,,,,
,,00129,,1980-02-12T00:00:00Z,12,02,1980,PFA,,,,,358,,John Nathan,,,,,,,,,,,,FULL MOON LUNCH,FARM SONG,,,,,,,,,,,,,,,,,,,
,,00130,,1980-03-03T00:00:00Z,03,03,1980,PFA,,,,,359,,Jamaa Fanaka,,,,,,,,,,,,PENITENTIARY,,,,,,,,,,,,,,,,,,,,
,,00131,,1979-11-16T00:00:00Z,16,11,1979,PFA,,,,,360,,Werner Schroeter,,,,,,,,,,,,DER BOMBERPILOT,MARIA MALIBRAN,,,,,,,,,,,,,,,,,,,
,,00132,,1980-04-05T00:00:00Z,05,04,1980,PFA,,,,,361,,Michael Powell,,,,,,,,,,,,PEEPING TOM,SMALL BACK ROOM,,,,,,,,,,,,,,,,,,,
,,00133,,1980-04-09T00:00:00Z,09,04,1980,Wheeler Auditorium,,,,,362,,Herbert Feinstein,,,,,,,,,,,,MAN OF MARBLE,,,,,,,,,,,,,,,,,,,,
,,00134,,1980-03-13T00:00:00Z,13,03,1980,Wheeler Auditorium,,,"Albert Johnson, host",,363,,Stanley Donen,Albert Johnson,Richard Avedon,,,,,,,,,,FUNNY FACE,,,,,,,,,,,,,,,,,,,,
,,00135,,1980-04-03T00:00:00Z,03,04,1980,PFA,,,,,364,,Issam Makdissy,Terry Eubanks,,,,,,,,,,,LIARS DICE,,,,,,,,,,,,,,,,,,,,
,,00136,,1980-04-01T00:00:00Z,01,04,1980,PFA,,PROMISE THEM ANYTHING: Political Spots 1933-80,,,365,,James Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,00137,,1980-03-11T00:00:00Z,11,03,1980,PFA,,,,,366,,Kieran Hickey,,,,,,,,,,,,EXPOSURE,A Child’s Voice,,,,,,,,,,,,,,,,,,,
,,00138,,1980-03-11T00:00:00Z,11,03,1980,PFA,,,,,367,,Christine Burrill,David Davis,,,,,,,,,,,JUMP STREET,,,,,,,,,,,,,,,,,,,,
